AGNO;RBD;DGV_RBD;NOM_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;COD_REG_RBD;NOM_REG_RBD_A;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;ESTADO_ESTAB;MAT_SI_1;MAT_HOM_1;MAT_MUJ_1;MAT_ENS_1;MAT_SI_2;MAT_HOM_2;MAT_MUJ_2;MAT_ENS_2;MAT_HOM_3;MAT_MUJ_3;MAT_ENS_3;MAT_SI_4;MAT_HOM_4;MAT_MUJ_4;MAT_ENS_4;MAT_SI_5;MAT_HOM_5;MAT_MUJ_5;MAT_ENS_5;MAT_HOM_6;MAT_MUJ_6;MAT_ENS_6;MAT_HOM_7;MAT_MUJ_7;MAT_ENS_7;MAT_HOM_8;MAT_MUJ_8;MAT_ENS_8;MAT_HOM_TOT;MAT_MUJ_TOT;MAT_SI_TOT;MAT_TOTAL;CUR_SIM_01;CUR_SIM_02;CUR_SIM_03;CUR_SIM_04;CUR_SIM_05;CUR_SIM_06;CUR_SIM_07;CUR_SIM_08;CUR_SIM_TOT;CUR_COMB_01;CUR_COMB_02;CUR_COMB_TOT
2022;5021;0;LICEO TÉCNICO PROFESIONAL DOCTOR RIGOBERTO IGLESIAS BASTÍAS DE LEBU;2;1;0;8;BBIO;82;8201;LEBU;84;ARAUCO;1;0;0;0;0;0;79;55;134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;299;205;504;0;0;0;378;260;0;638;0;4;0;0;0;0;20;0;24;0;0;0
2022;5022;9;ESCUELA ESPECIAL JUAN SANDOVAL CARRASCO;2;1;0;8;BBIO;82;8201;LEBU;84;ARAUCO;1;0;0;0;0;0;0;0;0;0;0;0;0;39;25;64;0;0;0;0;0;0;0;0;0;0;0;0;0;39;25;0;64;0;0;0;14;0;0;0;0;14;0;0;0
2022;5023;7;ESCUELA PROFESOR ALAMIRO GALLEGOS MUÑOZ;2;1;0;8;BBIO;82;8201;LEBU;84;ARAUCO;1;0;0;0;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;11;0;11;0;0;0;0;0;0;16;0;0;16;0;0;3;0;0;2;0;0;5;0;0;0
2022;5024;5;LICEO BICENTENARIO ISIDORA RAMOS DE GAJARDO;2;1;0;8;BBIO;82;8201;LEBU;84;ARAUCO;1;0;0;0;0;0;150;154;304;0;0;0;0;0;0;0;0;265;315;580;18;47;65;0;0;0;0;0;0;433;516;0;949;0;8;0;0;16;3;0;0;27;0;0;0
2022;5025;3;ESCUELA PROFESORA REBECA CASTRO ARANEDA;2;1;0;8;BBIO;82;8201;LEBU;84;ARAUCO;1;0;49;64;113;0;210;228;438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;259;292;0;551;4;12;0;0;0;0;0;0;16;0;0;0
2022;5026;1;ESCUELA FRESIA GRACIELA MULLER RUIZ;2;1;0;8;BBIO;82;8201;LEBU;84;ARAUCO;1;0;60;57;117;0;312;288;600;0;0;0;0;0;0;0;0;150;161;311;0;0;0;0;0;0;0;0;0;522;506;0;1028;4;18;0;0;11;0;0;0;33;0;0;0
2022;5028;8;ESCUELA BOCA LEBU;2;1;0;8;BBIO;82;8201;LEBU;84;ARAUCO;1;0;18;17;35;0;84;69;153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102;86;0;188;2;6;0;0;0;0;0;0;8;0;0;0
2022;5029;6;DOMINGO FAUSTINO SARMIENTO;2;1;0;8;BBIO;82;8201;LEBU;84;ARAUCO;1;0;75;60;135;0;202;225;427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;277;285;0;562;4;12;0;0;0;0;0;0;16;0;0;0
2022;5031;8;ESCUELA DR.ARNOLDO EBENSPERGER RICHTER;2;1;0;8;BBIO;82;8201;LEBU;84;ARAUCO;1;0;18;9;27;0;70;57;127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;66;0;154;2;6;0;0;0;0;0;0;8;0;0;0
2022;5032;6;ESCUELA JOSE JOAQUIN PEREZ;2;1;0;8;BBIO;82;8201;LEBU;84;ARAUCO;1;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;5033;4;ESCUELA ARTURO EBENSPERGER RICHTER;2;1;0;8;BBIO;82;8201;LEBU;84;ARAUCO;1;0;30;27;57;0;144;114;258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174;141;0;315;2;8;0;0;0;0;0;0;10;0;0;0
2022;5034;2;ESCUELA LA FORTUNA;2;1;0;8;BBIO;82;8201;LEBU;84;ARAUCO;1;0;19;28;47;0;109;103;212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;131;0;259;2;8;0;0;0;0;0;0;10;0;0;0
2022;5035;0;ESCUELA ARMANDO ARANCIBIA OLIVOS;2;1;1;8;BBIO;82;8201;LEBU;84;ARAUCO;1;0;0;0;0;0;21;27;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;27;0;48;0;8;0;0;0;0;0;0;8;0;0;0
2022;5036;9;ESCUELA RUCA RAQUI;2;1;1;8;BBIO;82;8201;LEBU;84;ARAUCO;1;0;0;0;0;0;4;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;6;0;0;0;0;0;0;0;0;0;0;1;1
2022;5037;7;ESCUELA CURACO;2;1;1;8;BBIO;82;8201;LEBU;84;ARAUCO;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;5038;5;ESCUELA PEHUEN;2;1;1;8;BBIO;82;8201;LEBU;84;ARAUCO;1;0;16;13;29;0;48;65;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;78;0;142;2;6;0;0;0;0;0;0;8;0;0;0
2022;5039;3;ESCUELA GUILLERMO RODRIGUEZ RIOBIO;2;1;1;8;BBIO;82;8201;LEBU;84;ARAUCO;1;0;25;13;38;0;94;80;174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119;93;0;212;2;8;0;0;0;0;0;0;10;0;0;0
2022;5040;7;ESCUELA VILLARRICA;2;1;1;8;BBIO;82;8201;LEBU;84;ARAUCO;1;0;0;0;0;0;3;6;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;0;9;0;1;0;0;0;0;0;0;1;0;1;1
2022;5041;5;ANTILHUE;2;1;0;8;BBIO;82;8201;LEBU;84;ARAUCO;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;5042;3;ESCUELA YENECO;2;1;1;8;BBIO;82;8201;LEBU;84;ARAUCO;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;5043;1;ESCUELA EDUARDO BARRIOS HUDTWALKER;2;1;1;8;BBIO;82;8201;LEBU;84;ARAUCO;1;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;5045;8;ESCUELA CURICO;2;1;1;8;BBIO;82;8201;LEBU;84;ARAUCO;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;5046;6;ESCUELA PARTICULAR CERRO LA CRUZ;3;2;0;8;BBIO;82;8201;LEBU;84;ARAUCO;1;0;15;13;28;0;81;76;157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;89;0;185;2;8;0;0;0;0;0;0;10;0;0;0
2022;5047;4;ESCUELA LIBERTADOR GENERAL;2;1;0;8;BBIO;82;8202;ARAUCO;84;ARAUCO;1;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;14;0;14;0;0;0;0;0;0;17;0;0;17;0;0;2;0;0;1;0;0;3;0;0;0
2022;5048;2;LICEO BICENTENARIO SAN FELIPE DE ARAUCO;2;1;0;8;BBIO;82;8202;ARAUCO;84;ARAUCO;1;0;0;0;0;0;91;67;158;0;0;0;0;0;0;0;0;331;350;681;0;0;0;0;0;0;0;0;0;422;417;0;839;0;4;0;0;20;0;0;0;24;0;0;0
2022;5049;0;ESCUELA BASICA VICENTE MILLAN IRIARTE;2;1;0;8;BBIO;82;8202;ARAUCO;84;ARAUCO;1;0;13;11;24;0;114;87;201;0;0;0;0;21;16;37;0;0;0;0;0;0;0;0;0;0;0;0;0;148;114;0;262;0;8;0;10;0;0;0;0;18;1;0;1
2022;5050;4;ESCUELA BÁSICA MARE NOSTRUM;2;1;0;8;BBIO;82;8202;ARAUCO;84;ARAUCO;1;0;24;20;44;0;216;208;424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;240;228;0;468;2;12;0;0;0;0;0;0;14;0;0;0
2022;5051;2;ESCUELA BÁSICA DE CARAMPANGUE;2;1;0;8;BBIO;82;8202;ARAUCO;84;ARAUCO;1;0;15;12;27;0;212;174;386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;227;186;0;413;2;16;0;0;0;0;0;0;18;0;0;0
2022;5052;0;ESCUELA LOS PINOS;2;1;1;8;BBIO;82;8202;ARAUCO;84;ARAUCO;1;0;9;5;14;0;72;76;148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;81;0;162;0;8;0;0;0;0;0;0;8;1;0;1
2022;5053;9;ESCUELA JORGE IVAN VALENZUELA ZUNIGA;2;1;1;8;BBIO;82;8202;ARAUCO;84;ARAUCO;1;0;10;18;28;0;72;44;116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;62;0;144;0;4;0;0;0;0;0;0;4;1;2;3
2022;5054;7;ESCUELA BASICA SAN PEDRO DE LARAQUETE;2;1;1;8;BBIO;82;8202;ARAUCO;84;ARAUCO;1;0;13;11;24;0;120;97;217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133;108;0;241;0;8;0;0;0;0;0;0;8;1;0;1
2022;5055;5;ESCUELA VALLE RAMADILLAS;2;1;1;8;BBIO;82;8202;ARAUCO;84;ARAUCO;1;0;11;8;19;0;61;45;106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;53;0;125;0;6;0;0;0;0;0;0;6;1;1;2
2022;5056;3;ESCUELA BASICA CARLOS SAEZ SAEZ;2;1;1;8;BBIO;82;8202;ARAUCO;84;ARAUCO;1;0;0;0;0;0;2;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;4;0;4;0;0;0;0;0;0;4;0;0;0
2022;5057;1;LICEO TÉCNICO PESQUERO FILIDOR GAETE MONSÁLVEZ;2;1;1;8;BBIO;82;8202;ARAUCO;84;ARAUCO;1;0;4;3;7;0;56;39;95;0;0;0;0;0;0;0;0;25;28;53;0;0;0;20;19;39;0;0;0;105;89;0;194;0;2;0;0;2;0;2;0;6;1;3;4
2022;5059;8;ESCUELA HUGO CABRERA AGUIRRE;2;1;1;8;BBIO;82;8202;ARAUCO;84;ARAUCO;1;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;3;0;0;0;0;0;0;0;0;0;0;1;1
2022;5060;1;ESCUELA ARMANDO WIESSE FUENTE-ALBA;2;1;1;8;BBIO;82;8202;ARAUCO;84;ARAUCO;1;0;0;0;0;0;3;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;4;0;0;0;0;0;0;0;0;0;0;1;1
2022;5062;8;ESCUELA LOMAS DE ANGUILLAS;2;1;1;8;BBIO;82;8202;ARAUCO;84;ARAUCO;1;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;5063;6;ESCUELA BASICA QUILEN QUILEN;2;1;1;8;BBIO;82;8202;ARAUCO;84;ARAUCO;2;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;5064;4;ESCUELA FERMIN IBARRA FRITZ;2;1;1;8;BBIO;82;8202;ARAUCO;84;ARAUCO;1;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;3;0;2;0;0;0;0;0;0;2;0;0;0
2022;5065;2;ESCUELA QUILANTRAL;2;1;1;8;BBIO;82;8202;ARAUCO;84;ARAUCO;1;0;0;0;0;0;9;7;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;7;0;16;0;0;0;0;0;0;0;0;0;0;1;1
2022;5066;0;ESCUELA BASICA PASO LOS TEMOS;2;1;1;8;BBIO;82;8202;ARAUCO;84;ARAUCO;1;0;0;0;0;0;5;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;0;9;0;0;0;0;0;0;0;0;0;0;1;1
2022;5067;9;ESCUELA MAR LOS PINOS;2;1;1;8;BBIO;82;8202;ARAUCO;84;ARAUCO;1;0;0;0;0;0;3;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;0;7;0;0;0;0;0;0;0;0;0;0;1;1
2022;5068;7;ESCUELA DUIDICO;2;1;1;8;BBIO;82;8202;ARAUCO;84;ARAUCO;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0
2022;5069;5;ESCUELA BASICA ALTO YANI;2;1;1;8;BBIO;82;8202;ARAUCO;84;ARAUCO;1;0;0;0;0;0;10;13;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;13;0;23;0;0;0;0;0;0;0;0;0;0;1;1
2022;5070;9;ESCUELA BASICA VALLE VERDE;2;1;1;8;BBIO;82;8202;ARAUCO;84;ARAUCO;1;0;0;0;0;0;26;12;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;12;0;38;0;0;0;0;0;0;0;0;0;0;2;2
2022;5071;7;ESCUELA HILDA YAMIRA GONZALEZ MUNOZ;2;1;1;8;BBIO;82;8202;ARAUCO;84;ARAUCO;2;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;5072;5;ESCUELA VALLE ARAUCO;2;1;1;8;BBIO;82;8202;ARAUCO;84;ARAUCO;1;0;5;3;8;0;35;33;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;36;0;76;0;0;0;0;0;0;0;0;0;1;3;4
2022;5073;3;ESCUELA BASICA BRISAS DEL MAR;2;1;1;8;BBIO;82;8202;ARAUCO;84;ARAUCO;1;0;23;12;35;0;123;124;247;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;146;138;0;284;2;8;0;1;0;0;0;0;11;0;0;0
2022;5074;1;ESCUELA BASICA CESAR MONSALVE FLORES;2;1;1;8;BBIO;82;8202;ARAUCO;84;ARAUCO;1;0;9;2;11;0;51;41;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;43;0;103;0;4;0;0;0;0;0;0;4;1;2;3
2022;5076;8;NULL;2;1;0;8;BBIO;82;8202;ARAUCO;84;ARAUCO;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;5077;6;ESCUELA BASICA LOS BOSQUES;2;1;1;8;BBIO;82;8202;ARAUCO;84;ARAUCO;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;5078;4;ESCUELA CERRO COLORADO;2;1;1;8;BBIO;82;8202;ARAUCO;84;ARAUCO;1;0;0;0;0;0;2;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;5;0;0;0;0;0;0;0;0;0;0;1;1
2022;5079;2;ESCUELA CURAQUILLA;2;1;1;8;BBIO;82;8202;ARAUCO;84;ARAUCO;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;5080;6;ESCUELA BASICA PEMEREHUE;2;1;1;8;BBIO;82;8202;ARAUCO;84;ARAUCO;1;0;0;0;0;0;4;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;5;0;0;0;0;0;0;0;0;0;0;1;1
2022;5081;4;ESCUELA ALTO RAQUI;2;1;1;8;BBIO;82;8202;ARAUCO;84;ARAUCO;1;0;0;0;0;0;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;3;0;0;0;0;0;0;0;0;0;0;1;1
2022;5082;2;LICEO SAN FRANCISCO DE ASIS;3;2;0;8;BBIO;82;8202;ARAUCO;84;ARAUCO;1;0;83;77;160;0;384;409;793;0;0;0;0;0;0;0;0;270;292;562;0;0;0;0;0;0;0;0;0;737;778;0;1515;4;18;0;0;13;0;0;0;35;0;0;0
2022;5083;0;COLEGIO ARAUCO;4;3;0;8;BBIO;82;8202;ARAUCO;84;ARAUCO;1;0;27;36;63;0;116;105;221;0;0;0;0;0;0;0;0;30;37;67;0;0;0;0;0;0;0;0;0;173;178;0;351;3;8;0;0;4;0;0;0;15;0;0;0
2022;5084;9;LICEO POLIVALENTE MARIANO LATORRE;2;1;0;8;BBIO;82;8205;CURANILAHUE;84;ARAUCO;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;508;551;1059;0;0;0;79;18;97;0;0;0;587;569;0;1156;0;0;0;0;39;0;4;0;43;0;0;0
2022;5085;7;ESCUELA RAMIRO ROA GONZALEZ;2;1;0;8;BBIO;82;8205;CURANILAHUE;84;ARAUCO;1;0;101;97;198;0;502;530;1032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;603;627;0;1230;8;32;0;0;0;0;0;0;40;0;0;0
2022;5086;5;ESCUELA CUATRO DE OCTUBRE;2;1;0;8;BBIO;82;8205;CURANILAHUE;84;ARAUCO;1;0;0;0;0;0;16;17;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;17;0;33;0;6;0;0;0;0;0;0;6;0;0;0
2022;5087;3;ESCUELA COLICO SUR;2;1;0;8;BBIO;82;8205;CURANILAHUE;84;ARAUCO;1;0;28;20;48;0;130;128;258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;158;148;0;306;2;9;0;0;0;0;0;0;11;0;0;0
2022;5088;1;ESCUELA PABLO NERUDA;2;1;0;8;BBIO;82;8205;CURANILAHUE;84;ARAUCO;1;0;71;54;125;0;370;324;694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;441;378;0;819;6;24;0;0;0;0;0;0;30;0;0;0
2022;5090;3;ESCUELA BUENA ESPERANZA;2;1;0;8;BBIO;82;8205;CURANILAHUE;84;ARAUCO;1;0;16;19;35;0;104;87;191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;106;0;226;2;8;0;0;0;0;0;0;10;0;0;0
2022;5091;1;ESCUELA GABRIELA MISTRAL;2;1;0;8;BBIO;82;8205;CURANILAHUE;84;ARAUCO;1;0;12;12;24;0;83;62;145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;74;0;169;2;8;0;0;0;0;0;0;10;0;0;0
2022;5093;8;ESCUELA INDEPENDENCIA;2;1;0;8;BBIO;82;8205;CURANILAHUE;84;ARAUCO;1;0;23;26;49;0;133;106;239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;156;132;0;288;2;8;0;0;0;0;0;0;10;0;0;0
2022;5094;6;ESCUELA SANTA TERESA DE LOS ANDES;2;1;0;8;BBIO;82;8205;CURANILAHUE;84;ARAUCO;1;0;0;0;0;0;0;0;0;0;0;0;0;30;27;57;0;0;0;0;0;0;0;0;0;0;0;0;0;30;27;0;57;0;0;0;18;0;0;0;0;18;0;0;0
2022;5095;4;ESCUELA LOS CRUCEROS;2;1;1;8;BBIO;82;8205;CURANILAHUE;84;ARAUCO;1;0;0;0;0;0;4;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;5;0;3;0;0;0;0;0;0;3;0;1;1
2022;5096;2;EL ENCANTO;2;1;0;8;BBIO;82;8205;CURANILAHUE;84;ARAUCO;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;5097;0;ESCUELA BAJO LOS RIOS;2;1;1;8;BBIO;82;8205;CURANILAHUE;84;ARAUCO;1;0;0;0;0;0;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;4;0;0;0;0;0;0;0;0;0;0;1;1
2022;5098;9;VILLA ALEGRE;2;1;0;8;BBIO;82;8205;CURANILAHUE;84;ARAUCO;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;5099;7;ESCUELA TRONGOL ALTO;2;1;1;8;BBIO;82;8205;CURANILAHUE;84;ARAUCO;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0
2022;5100;4;ESCUELA PLEGARIAS;2;1;1;8;BBIO;82;8205;CURANILAHUE;84;ARAUCO;1;0;0;0;0;0;6;3;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;0;9;0;0;0;0;0;0;0;0;0;0;2;2
2022;5101;2;ESCUELA SAN JOSE DE COLICO;2;1;1;8;BBIO;82;8205;CURANILAHUE;84;ARAUCO;1;0;20;13;33;0;61;49;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;62;0;143;2;8;0;0;0;0;0;0;10;0;0;0
2022;5102;0;EL TESORO;2;1;0;8;BBIO;82;8205;CURANILAHUE;84;ARAUCO;3;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;5103;9;ESCUELA COLICO NORTE;2;1;1;8;BBIO;82;8205;CURANILAHUE;84;ARAUCO;1;0;1;0;1;0;3;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;7;1;5;0;0;0;0;0;0;6;0;0;0
2022;5104;7;COLEGIO ALONSO DE ERCILLA;3;2;0;8;BBIO;82;8205;CURANILAHUE;84;ARAUCO;1;0;62;54;116;0;274;265;539;0;0;0;0;0;0;0;0;126;119;245;0;0;0;0;0;0;0;0;0;462;438;0;900;4;16;0;0;8;0;0;0;28;0;0;0
2022;5105;5;LICEO BICENTENARIO POLITECNICO CAUPOLICAN;2;1;0;8;BBIO;82;8206;LOS ÁLAMOS;84;ARAUCO;1;0;0;0;0;0;0;0;0;0;0;0;0;9;3;12;0;178;151;329;29;21;50;55;24;79;0;0;0;271;199;0;470;0;0;0;1;13;2;4;0;20;0;0;0
2022;5106;3;ESCUELA FELIX EYHERAMENDY;2;1;0;8;BBIO;82;8206;LOS ÁLAMOS;84;ARAUCO;1;0;25;28;53;0;221;198;419;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;246;226;0;472;3;16;0;0;0;0;0;0;19;0;0;0
2022;5107;1;LICEO TÉCNICO PROFESIONAL SAN PABLO;3;2;1;8;BBIO;82;8206;LOS ÁLAMOS;84;ARAUCO;1;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;5109;8;LICEO CLAUDIO FLORES SOTO;2;1;1;8;BBIO;82;8206;LOS ÁLAMOS;84;ARAUCO;1;0;40;37;77;0;200;210;410;0;0;0;0;0;0;0;0;129;106;235;0;0;0;0;0;0;0;0;0;369;353;0;722;4;16;0;0;8;0;0;0;28;0;0;0
2022;5110;1;ESCUELA PILPILCO;2;1;1;8;BBIO;82;8206;LOS ÁLAMOS;84;ARAUCO;1;0;16;17;33;0;90;78;168;0;0;0;0;3;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;109;98;0;207;2;8;0;3;0;0;0;0;13;0;0;0
2022;5112;8;ESCUELA ZAIDA ARANEDA VIGUERAS;2;1;1;8;BBIO;82;8206;LOS ÁLAMOS;84;ARAUCO;1;0;21;17;38;0;78;95;173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;112;0;211;2;8;0;0;0;0;0;0;10;0;0;0
2022;5113;6;LICEO ORLANDO DELGADO ZÚNIGA;2;1;1;8;BBIO;82;8206;LOS ÁLAMOS;84;ARAUCO;1;0;23;23;46;0;102;90;192;0;0;0;0;0;0;0;0;49;35;84;0;0;0;0;0;0;0;0;0;174;148;0;322;2;8;0;0;4;0;0;0;14;0;0;0
2022;5114;4;ESCUELA TEGUALDA DE RANQUILCO;2;1;1;8;BBIO;82;8206;LOS ÁLAMOS;84;ARAUCO;1;0;0;0;0;0;2;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;5;0;0;0;0;0;0;0;0;0;0;1;1
2022;5115;2;ESCUELA TRONGOL BAJO;2;1;1;8;BBIO;82;8206;LOS ÁLAMOS;84;ARAUCO;1;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;5116;0;ESCUELA JOSE M.CAMPOS MENCHACA;2;1;1;8;BBIO;82;8206;LOS ÁLAMOS;84;ARAUCO;1;0;0;0;0;0;23;17;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;17;0;40;0;0;0;0;0;0;0;0;0;0;3;3
2022;5117;9;ESCUELA LOS GUALLES;2;1;1;8;BBIO;82;8206;LOS ÁLAMOS;84;ARAUCO;1;0;5;6;11;0;10;6;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;12;0;27;2;6;0;0;0;0;0;0;8;0;0;0
